time,seconds_elapsed,z,y,x
1763082719211175000,0.1681748046875,9.82640266418457,-0.058059390634298325,0.05925649031996727
1763082719213175300,0.17017529296875,9.840767860412598,-0.03890577703714371,0.05925649031996727
1763082719215176400,0.172176513671875,9.845556259155273,-0.053270988166332245,0.0736217051744461
1763082719217178400,0.174178466796875,9.835979461669922,-0.053270988166332245,0.06883329898118973
1763082719219181600,0.176181640625,9.835979461669922,-0.053270988166332245,0.05446808785200119
1763082719221185800,0.178185791015625,9.821614265441895,-0.04369417950510979,0.06883329898118973
1763082719223191800,0.18019189453125,9.831191062927246,-0.03411737456917763,0.05446808785200119
1763082719225197600,0.182197509765625,9.821614265441895,-0.048482585698366165,0.06404489278793335
1763082719227204900,0.184204833984375,9.831191062927246,-0.053270988166332245,0.05446808785200119
1763082719229214000,0.1862138671875,9.821614265441895,-0.053270988166332245,0.06883329898118973
1763082719231224300,0.188224365234375,9.821614265441895,-0.058059390634298325,0.04967968538403511
1763082719233236000,0.190236083984375,9.831191062927246,-0.048482585698366165,0.05446808785200119
1763082719235249000,0.192248779296875,9.835979461669922,-0.048482585698366165,0.05925649031996727
1763082719237262600,0.1942626953125,9.831191062927246,-0.0628477931022644,0.0736217051744461
1763082719239277000,0.196277099609375,9.835979461669922,-0.048482585698366165,0.05925649031996727
1763082719241292000,0.1982919921875,9.82640266418457,-0.04369417950510979,0.06883329898118973
1763082719243307000,0.20030712890625,9.831191062927246,-0.053270988166332245,0.06404489278793335
1763082719245319200,0.202319091796875,9.82640266418457,-0.053270988166332245,0.07841010391712189
1763082719247327700,0.20432763671875,9.82640266418457,-0.0628477931022644,0.06883329898118973
1763082719249336000,0.206336181640625,9.840767860412598,-0.058059390634298325,0.06404489278793335
1763082719251344600,0.2083447265625,9.845556259155273,-0.053270988166332245,0.05925649031996727
1763082719253353000,0.21035302734375,9.845556259155273,-0.053270988166332245,0.06883329898118973
1763082719255361300,0.212361328125,9.831191062927246,-0.053270988166332245,0.05446808785200119
1763082719257369900,0.214369873046875,9.821614265441895,-0.048482585698366165,0.06404489278793335
1763082719259378200,0.216378173828125,9.821614265441895,-0.058059390634298325,0.05925649031996727
1763082719261386800,0.21838671875,9.840767860412598,-0.04369417950510979,0.05925649031996727
1763082719263395000,0.22039501953125,9.831191062927246,-0.048482585698366165,0.04967968538403511
1763082719265403600,0.222403564453125,9.835979461669922,-0.04369417950510979,0.05925649031996727
1763082719267412000,0.224411865234375,9.845556259155273,-0.048482585698366165,0.05446808785200119
